,Country,user_id
1188525,Turkey,2244845957
1195287,Turkey,3053931293
1195687,Turkey,818204888
1197072,Turkey,994857360840626181
1197364,Turkey,207939825
1199999,Turkey,468159663
1204324,Turkey,935150149894012929
1206547,Turkey,760254109
1212106,Turkey,1667374212
1212760,Turkey,951994206
1216411,Turkey,258716107
1217338,Turkey,2726705524
1220049,Turkey,370646154
1220261,Turkey,2161571388
1223763,Turkey,253914403
1224762,Turkey,1000320137013153792
1226635,Turkey,1000061352726224896
1231114,Turkey,999936891217698816
1231411,Turkey,299702547
1232202,Turkey,239506930
1234386,Turkey,2237636930
1236494,Turkey,425724450
1238229,Turkey,905397044633849857
1240047,Turkey,996311240304680960
1240888,Turkey,442814225
1241892,Turkey,439274548
1244881,Turkey,989915496232386560
1248635,Turkey,929088134507323398
1250637,Turkey,1576035096
1251275,Turkey,3705308355
1252816,Turkey,1000338998961868800
1256203,Turkey,201274084
1259096,Turkey,238122440
1261856,Turkey,998509095563988992
1263279,Turkey,285647449
1265024,Turkey,999582223295795200
1270554,Turkey,2154481650
1270567,Turkey,2231539126
1272316,Turkey,625817927
1272936,Turkey,507073674
1274203,Turkey,3121444610
1293329,Turkey,1001807884773154816
1293432,Turkey,999430729917493248
1293759,Turkey,781239651088658432
1295655,Turkey,84729044
1309627,Turkey,749824794
1310955,Turkey,858032418
1312527,Turkey,1001768106610647040
1314588,Turkey,215618996
1315975,Turkey,2579031680
1317939,Turkey,1260104658
1321445,Turkey,384903290
1322577,Turkey,1040369717536583680
1324028,Turkey,219688422
1326191,Turkey,999759826518528000
1326953,Turkey,2168472695
1327453,Turkey,3066327118
1327667,Turkey,564749194
1328373,Turkey,990890072609382400
1328938,Turkey,96955327
1332794,Turkey,990477613717180416
1333075,Turkey,511055428
1334383,Turkey,704251163294699520
1334387,Turkey,235707057
1342742,Turkey,145254257
1342774,Turkey,161208090
1344179,Turkey,3252737921
1345020,Turkey,1000711065808920576
1347633,Turkey,290168168
1350790,Turkey,255957302
1351730,Turkey,767308083282513920
1353138,Turkey,239724668
1354087,Turkey,1000650710009176064
1357386,Turkey,142406048
1359330,Turkey,979992619362209792
1364196,Turkey,4535949075
1367637,Turkey,3105614560
1369948,Turkey,1031445982574198784
1371592,Turkey,1584411072
1374749,Turkey,2783856919
1375562,Turkey,426080301
1379095,Turkey,3801549916
1387778,Turkey,290180076
1391419,Turkey,2277643629
1392847,Turkey,774901149539393536
1395988,Turkey,194547306
1396854,Turkey,122684595
1402842,Turkey,262884282
1403511,Turkey,394869788
1405106,Turkey,2183851486
1411605,Turkey,757537039
1412863,Turkey,743755844
1416874,Turkey,2282508158
1417227,Turkey,65907753
1422594,Turkey,387330241
1423176,Turkey,905829925508272128
1425626,Turkey,1510793054
1429651,Turkey,1283532661
1430405,Turkey,11711022
1431956,Turkey,473908284
1433316,Turkey,572032571
1434786,Turkey,995004347133169664
1448528,Turkey,771715790383017984
1449732,Turkey,999298007668584448
1452900,Turkey,975688381974884353
1454286,Turkey,2913771958
1455713,Turkey,999395228082634752
1457483,Turkey,991972364677255168
1462632,Turkey,993175451827953664
1465535,Turkey,72264555
1468494,Turkey,911096298
1471207,Turkey,1491347586
1473448,Turkey,3147501676
1476686,Turkey,2369037194
1479086,Turkey,109242733
1481380,Turkey,2405425089
1482920,Turkey,971713752
1486130,Turkey,1861596000
1487310,Turkey,2227186663
1489821,Turkey,3945449488
1493751,Turkey,1382837623
1494446,Turkey,258356021
1495832,Turkey,732205097766244352
1496015,Turkey,2572997772
1498148,Turkey,938495560289538050
1499941,Turkey,1533148142
1500085,Turkey,1472257298
1501046,Turkey,2960246843
1503962,Turkey,564689563
1507094,Turkey,114784239
1511682,Turkey,213775526
1512006,Turkey,3289077422
1514355,Turkey,1595496534
1522001,Turkey,2288487466
1522809,Turkey,614120905
1523184,Turkey,818115612
1525140,Turkey,956566720810012672
1528744,Turkey,254928303
1530516,Turkey,176329831
1534733,Turkey,219459066
1550696,Turkey,864998658
1551807,Turkey,2832582101
1552334,Turkey,217133632
1553039,Turkey,998958619067670528
1556281,Turkey,2846467731
1558303,Turkey,4927335112
1565887,Turkey,1594287001
1566172,Turkey,182383851
1567206,Turkey,236806864
1568188,Turkey,992461438903078912
1569804,Turkey,2265694872
1570179,Turkey,49467211
1571324,Turkey,2694318701
1575233,Turkey,379592150
1578060,Turkey,1543044643
1580057,Turkey,103894198
1589190,Turkey,751245967
1590607,Turkey,809170932568850432
1595076,Turkey,184055456
1599273,Turkey,4672987632
1601689,Turkey,1001876598247886848
1604432,Turkey,2495371144
1605910,Turkey,998655747788591104
1606818,Turkey,796115093205487616
1611046,Turkey,79574414
1615059,Turkey,184126072
1619129,Turkey,342060869
1620154,Turkey,2504898187
1623778,Turkey,452170477
1627458,Turkey,320683311
1628234,Turkey,88175013
1628985,Turkey,715680606
1630256,Turkey,126443036
1630794,Turkey,601912159
1634662,Turkey,632216962
1635714,Turkey,4855344499
1639199,Turkey,998632694614577154
1655038,Turkey,283529333
1657894,Turkey,2251922490
1660990,Turkey,730951333008838656
1663403,Turkey,314465662
1664433,Turkey,1014585757116313600
1665056,Turkey,562687527
1669847,Turkey,334285155
1672102,Turkey,201420159
1675851,Turkey,1556252005
1676944,Turkey,2979565173
1688678,Turkey,967769636
1691295,Turkey,602887487
1693291,Turkey,986500544306073600
1697178,Turkey,524688228
1699087,Turkey,993148929729540096
1700562,Turkey,991084702923743232
1701706,Turkey,1000449954635223040
1703768,Turkey,2814107355
1709518,Turkey,1407127544
1710687,Turkey,4330405288
1715349,Turkey,1002483544197824513
1715556,Turkey,3548523143
1716831,Turkey,1000151192280948736
1717983,Turkey,3398923702
1719264,Turkey,998959323664539649
1721774,Turkey,2590027648
1724385,Turkey,1169512345
1726939,Turkey,2920438876
1736463,Turkey,744924164
1739532,Turkey,3905689939
1741940,Turkey,798940351
1743238,Turkey,275272410
1749313,Turkey,996843694643974144
1751664,Turkey,338523404
1755016,Turkey,2338281961
1756102,Turkey,1000095743103897600
1756600,Turkey,357049414
1758962,Turkey,529661015
1759254,Turkey,168590973
1759836,Turkey,999444477147312129
1760490,Turkey,216128186
1760732,Turkey,484741747
1761853,Turkey,316764344
1766353,Turkey,3685224555
1766375,Turkey,3586217301
2513919,France,789381772190416896
2514094,France,1324449588
2515032,France,882350664
2515322,France,3026493886
2515349,France,2541430148
2515494,France,539156968
2516213,France,903517622
2516214,France,2380233572
2516302,France,461022437
2517027,France,303112391
2517257,France,3023497329
2519848,France,266215308
2521376,France,247895631
2522798,France,870283676898271232
2523241,France,832246158391144448
2523791,France,491343921
2525130,France,858041350494793728
2526533,France,311601642
2527919,France,801822323825410049
2528805,France,80820758
2532054,France,2370188558
2533544,France,1572573320
2533685,France,864527846227759104
2533901,France,152382594
2535613,France,1114759578
2535762,France,414717475
2536252,France,472903732
2538525,France,37509285
2541301,France,866509140570648576
2542013,France,454336881
2542784,France,865810478315995136
2542938,France,92254303
2543834,France,864077786209812480
2544027,France,610649874
2544333,France,314472161
2544745,France,863834372125970432
2545275,France,2968734303
2546189,France,156032740
2546605,France,484754469
2547239,France,863155122041483264
2547451,France,3343767939
2548607,France,319756723
2550186,France,862190399938539520
2551028,France,2495899075
2551134,France,863846061202341890
2551339,France,845025344600113152
2551726,France,507168683
2552049,France,865135799293050880
2552585,France,121106417
2552986,France,2163509654
2553269,France,607447732
2553489,France,865558964976603139
2553991,France,142632679
2555131,France,864206680648810496
2555547,France,554262922
2557549,France,745992482387812352
2557655,France,125727024
2558099,France,853657404252311552
2558202,France,864711815552532480
2558399,France,864560136974737408
2558795,France,738667035371134976
2560770,France,864488046355517440
2561152,France,15243103
2561537,France,400123170
2561997,France,3063365597
2562473,France,139594328
2562921,France,110988733
2563043,France,526824153
2563572,France,793725741355630592
2564231,France,67336250
2564316,France,22255651
2565653,France,755737508
2565790,France,2336493002
2565974,France,864165870213500928
2566175,France,813728148
2567053,France,1436327000
2567765,France,842102300
2567810,France,162094209
2571329,France,1446653228
2571658,France,178485109
2571895,France,802968035208417280
2572786,France,69870071
2573012,France,447845263
2573192,France,898841450
2573522,France,245747441
2573772,France,542779549
2574098,France,455806353
2574546,France,522084022
2575921,France,485535439
2577005,France,417049363
2577014,France,865114227580784640
2577176,France,3772780954
2577715,France,865125792602304512
2577735,France,379718466
2577970,France,864057336440213504
2579829,France,843748232
2580309,France,865162242861535232
2580680,France,864228297613479938
2581347,France,339155330
2582523,France,73632751
2583056,France,856059444
2584743,France,864668681967632384
2585249,France,708604271701434368
2585641,France,920876347
2585753,France,435623552
2586435,France,705617755
2586693,France,3940110196
2587419,France,863020880926056453
2587421,France,317420284
2588174,France,2475448796
2588382,France,801121064357085184
2588414,France,1946847096
2589070,France,864415461072658432
2589645,France,795233446121664512
2589829,France,864825463927164928
2590165,France,864095016943308800
2590413,France,615337066
2593214,France,864042960119320576
2593667,France,864560669814816771
2594477,France,753225726
2594758,France,773993798
2594802,France,3887630259
2595017,France,577857868
2595018,France,810591493597630464
2595723,France,122155194
2596390,France,393306373
2596505,France,814331851070382080
2596801,France,48664671
2598669,France,541023150
2599598,France,175362145
2599696,France,1906998314
2601610,France,2317502810
2602368,France,1299738390
2603121,France,733339165379731458
2605249,France,569390345
2606301,France,413114866
2606444,France,574566042
2606614,France,912604842643816448
2607355,France,52779939
2607654,France,802997806252388352
2607974,France,294130753
2608811,France,70385068
2610956,France,869560974323396608
2611155,France,277091443
2611335,France,2308358192
2611856,France,865133923361312768
2612118,France,864386355622817792
2612275,France,870216254300270593
2612866,France,949232324
2617243,France,866314144403927040
2617253,France,4121844143
2617484,France,866757734875750400
2617567,France,802991763476594688
2618438,France,80071647
2618841,France,471076259
2619380,France,858769856463859712
2619693,France,372703035
2620382,France,867852249673891840
2621879,France,80528373
2622269,France,581648342
2622438,France,864926925734772736
2622992,France,865209415628140544
2623261,France,864116167841116160
2623921,France,987366042
2624341,France,866236903066128384
2624881,France,865286612837650432
2625060,France,887934696511991808
2625320,France,4055897896
2625749,France,35712322
2626859,France,2953113070
2627003,France,600345740
2627380,France,72581817
2627423,France,845978405917069312
2627772,France,3791340735
2628097,France,2208536261
2628938,France,980242016
2629724,France,450968514
2630433,France,192986664
2631133,France,2269369240
2631419,France,739098870844690432
2631592,France,911979209714802688
2631612,France,117052245
2631734,France,2979937161
2632128,France,2525163440
2632340,France,864955921025433600
2632776,France,1255991936
2633680,France,999986689622855680
2633753,France,99056802
2634183,France,438305534
2634777,France,448808766
2634952,France,750407584897724416
2635871,France,828000112215355393
2637303,France,863116339
2637850,France,2433624242
2638445,France,308514268
2638728,France,119509912
2639243,France,214823261
2639551,France,863134711715180544
2639933,France,862999383499042816
2640175,France,855422400443318272
2640343,France,431569315
2640363,France,1524756601
2644225,France,827528847797153792
2644718,France,861587157416378368
2645228,France,831910700574457856
2645427,France,549319211
2645516,France,1911591212
2646242,France,3137717312
2646654,France,1429780352
2646998,France,382747703
2648103,France,3291786911
2648641,France,816357406280192000
2649446,France,1264462435
2649727,France,807901725113851904
2650058,France,282119887
2651067,France,1145576430
2651340,France,2859306226
2652079,France,207187853
2652608,France,1341729894
2652959,France,347374931
2653402,France,863389083099426816
2653689,France,888033440393822208
2654238,France,3049520651
2654886,France,848443405676032000
2657571,France,464437513
2658007,France,862754226589577216
2658234,France,864604534122962944
2658429,France,880849230
2658663,France,389644606
2659414,France,4218590265
2659934,France,1465704961
2659967,France,3299222093
2659983,France,866717602298691584
2660062,France,436780101
2660453,France,436816838
2660511,France,891005764097191938
2660545,France,1374214321
2660577,France,406978622
2661812,France,360680603
2662161,France,94168587
2662192,France,52764210
2662368,France,847384196074962944
2662536,France,2851523481
2663011,France,96111834
2663884,France,52735020
2664089,France,1851724262
2664333,France,441892644
2664464,France,934136307533545472
2664476,France,616609800
2664562,France,365505352
2665017,France,110940220
2665112,France,90409722
2665813,France,187508945
2666028,France,1605436740
2666289,France,116229959
2666632,France,3367383094
2666915,France,16648630
2667229,France,74092783
2667463,France,819329291389431808
2667890,France,3130755833
2668211,France,866886606
2668261,France,1855097904
2669018,France,3664828937
2669053,France,4826853935
2669103,France,556754160
2669204,France,76662684
2669734,France,59800834
2671030,France,115003417
2671034,France,424117102
2671038,France,376252824
2671041,France,338910451
2672227,France,76584619
2672659,France,267310445
2673633,France,4069983213
2673734,France,2152248747
2673760,France,829686286097211392
2674563,France,550352602
2674589,France,802848743045402624
2674618,France,87886754
2676480,France,252514946
2677335,France,770957104152768512
2678189,France,54132631
2678235,France,390156878
2678539,France,881156720155930624
2679244,France,2999458558
2679723,France,380990041
2679780,France,568029290
2679974,France,532466430
2680017,France,513300752
2680026,France,516342405
2680261,France,177662118
2680766,France,239867102
2681044,France,570703871
2681146,France,486927132
2681273,France,3060130660
2681277,France,214110691
2681301,France,224265528
2681319,France,725260365135765504
2681322,France,783216646299193344
2681351,France,492616495
2681415,France,3906442118
2681423,France,47626354
2681446,France,520259649
2682861,France,106557131
2683772,France,862305784188874752
2683948,France,110459051
2684163,France,459093089
2684402,France,2769842216
2684818,France,2846410672
2685086,France,1482313339
2685119,France,514546669
2685317,France,3832713568
2685835,France,796057206
2685844,France,2305186092
2686455,France,3648866671
2686533,France,4733398756
2686841,France,380373029
2687151,France,2529855122
2687294,France,28214411
2687797,France,111266206
2688036,France,41844495
2688574,France,85541760
2689785,France,1970541246
2689808,France,864248206514946048
2689979,France,1503236472
2689995,France,276934698
2692659,France,554183197
2693346,France,724577257
2693442,France,531550143
2693841,France,110940366
2694120,France,863383857072140288
2694366,France,115715214
2694681,France,2348352426
2694867,France,455602715
2696288,France,2279236686
2697114,France,107393186
2697681,France,17137760
2698287,France,862575147085164544
2701182,France,866695760905154560
2701531,France,864856599021727744
2702117,France,118977224
2702549,France,985802003149402113
2702645,France,1890087739
2704763,France,85308962
2704797,France,786575225316110336
2704882,France,606371561
2705262,France,920588743
2706462,France,303885267
2706466,France,402214102
2707264,France,531618516
2707977,France,304899435
2708719,France,864844727828582400
2709374,France,1462132418
2709590,France,863333535066836993
2709946,France,2157820581
2710392,France,560299831
2710993,France,294655305
2711410,France,91376641
2712473,France,81371982
2712941,France,866255052104769538
2713070,France,1635233568
2713273,France,883251500138598400
2713692,France,471163803
2714950,France,102722347
2715200,France,3147407366
2715535,France,316956459
2720081,France,496370501
2720331,France,217749896
2721108,France,529798328
2721171,France,38170599
2723879,France,536485159
2724042,France,4073986679
2724205,France,493833484
2725203,France,358886584
2725429,France,970250112
2725722,France,938843677
2726475,France,295304575
2726534,France,4714098677
2726693,France,263572557
2727814,France,450644069
2728328,France,34898575
2728342,France,413819531
2729394,France,947822287
2729524,France,374055885
2730205,France,83424512
2730303,France,3028135792
2730780,France,3092785427
2730940,France,2712326416
2730995,France,1006325990
2731925,France,1189104433
2732174,France,278063562
2732992,France,213754264
2734166,France,230495042
2734848,France,470370230
2735009,France,415498269
2735388,France,443129202
2736332,France,539842219
2736774,France,1979469114
2738200,France,827581398965944320
2738937,France,4070381506
2739309,France,826026073540481024
2739462,France,3124227529
2739539,France,315284579
2741033,France,849566433138933760
2741322,France,2568594594
2741917,France,2863717025
2742337,France,866199742073712640
2742501,France,800435764966215680
2743715,France,532293856
2743842,France,862791076633083904
2744107,France,917647276176273408
2744130,France,582220122
2744748,France,570133214
2745966,France,977015028
2747532,France,372686353
2748033,France,1415195768
2748965,France,2517526903
2749291,France,864528441303027712
2749546,France,864199451375751168
2750024,France,865478836053344257
2750232,France,377992263
2750240,France,317655205
2807163,European Parliament,42072558
2807273,European Parliament,149299258
2808523,European Parliament,23056912
2809846,European Parliament,2416391065
2810219,European Parliament,1536804174
2810357,European Parliament,246295381
2810620,European Parliament,1560926802
2810764,European Parliament,1580316804
2810934,European Parliament,939966774
2811721,European Parliament,819843415
2811735,European Parliament,17780822
2811845,European Parliament,1934463319
2814106,European Parliament,2279351990
2814399,European Parliament,17621447
2814687,European Parliament,54988878
2814768,European Parliament,249601317
2816143,European Parliament,582076945
2816362,European Parliament,385358076
2817196,European Parliament,106231214
2820001,European Parliament,2472445567
2820499,European Parliament,14784765
2826489,European Parliament,1368850908
2827012,European Parliament,311951299
2829136,European Parliament,381969506
2830605,European Parliament,900231078
2831438,European Parliament,2426902357
2831471,European Parliament,1870872692
2832670,European Parliament,93709885
2832730,European Parliament,2785158383
2832876,European Parliament,449951300
2834940,European Parliament,1354570123
2836806,European Parliament,2257770468
2836858,European Parliament,4022826012
2837623,European Parliament,3351784787
2838887,European Parliament,143828745
2839268,European Parliament,90014101
2839327,European Parliament,192877061
2841016,European Parliament,26586771
2841579,European Parliament,55207471
2841705,European Parliament,25980581
2841914,European Parliament,1374683634
2841965,European Parliament,42590805
2842667,European Parliament,1314652063
2842898,European Parliament,284067858
2844119,European Parliament,55031092
2846086,European Parliament,397348833
2846219,European Parliament,21440665
2847349,European Parliament,45360352
2849305,European Parliament,162055437
2850956,European Parliament,49950808
2851274,European Parliament,262298210
2851298,European Parliament,829060856
2853589,European Parliament,1645156130
2853639,European Parliament,2223619951
2854141,European Parliament,14691032
2854649,European Parliament,539156512
2856874,European Parliament,54172831
2862503,European Parliament,339846503
2863550,European Parliament,3302560545
2864241,European Parliament,837214737154846720
2864407,European Parliament,831199595011137538
2864414,European Parliament,951055588330475520
2864688,European Parliament,885534897061888000
2865212,European Parliament,2858866479
2865507,European Parliament,4782996689
2865596,European Parliament,594798146
2866027,European Parliament,493153944
2870401,European Parliament,119434647
2870971,European Parliament,239860130
2871024,European Parliament,338910451
2872210,European Parliament,362555490
2872271,European Parliament,322529131
2872800,European Parliament,2656533409
2873060,European Parliament,1860459990
2873880,European Parliament,2597918268
2873907,European Parliament,2449051215
2874028,European Parliament,3034958314
2874042,European Parliament,4023186321
2874184,European Parliament,200923051
2874671,European Parliament,2815744853
2874854,European Parliament,2441261875
2874934,European Parliament,43505930
2875101,European Parliament,601773356
2875308,European Parliament,2671775504
2875507,European Parliament,726372601
2879710,European Parliament,88184493
2879783,European Parliament,3393988786
2879865,European Parliament,52009223
2880439,European Parliament,2680186468
2880922,European Parliament,533082734
2885385,European Parliament,19231330
2886226,European Parliament,18174975
2887515,European Parliament,2834900104
2887529,European Parliament,85184055
2887582,European Parliament,202610289
2889760,European Parliament,2351820624
2890360,European Parliament,454821447
2890387,European Parliament,1558588135
2890799,European Parliament,467604110
2891061,European Parliament,31099936
2892441,European Parliament,3320682953
2892731,European Parliament,189082017
2892766,European Parliament,1704818077
2892811,European Parliament,1119834276
2893675,European Parliament,886420428
2893805,European Parliament,146088853
2894022,European Parliament,2610126043
2894476,European Parliament,1356343460
2894617,European Parliament,518660800
2895193,European Parliament,529247064
2896208,European Parliament,439463212
2896330,European Parliament,218804015
2897473,European Parliament,19763668
2898410,European Parliament,805308596
2898770,European Parliament,17576181
2899622,European Parliament,714000438
2900239,European Parliament,87306292
2901492,European Parliament,2445174992
2901527,European Parliament,34423857
2902181,European Parliament,2262477443
2902320,European Parliament,454779231
2903947,European Parliament,606349480
2904010,European Parliament,1249695476
2904114,European Parliament,1225229076
2904488,European Parliament,3833423967
2904596,European Parliament,85794542
2905669,European Parliament,1249486668
2906079,European Parliament,1498593469
2906210,European Parliament,3065992036
2908535,European Parliament,2394252247
2908616,European Parliament,1135141640
2909724,European Parliament,66691158
2909980,European Parliament,280227352
2912483,European Parliament,28773799
2912948,European Parliament,33248043
2913393,European Parliament,139661393
2913565,European Parliament,191779603
2913840,European Parliament,2803444640
2914763,European Parliament,813738259
2914827,European Parliament,145252665
2915946,European Parliament,2463325740
2916469,European Parliament,856010760
2916865,European Parliament,303234771
2918242,European Parliament,92337227
2918891,European Parliament,72277900
2919523,European Parliament,479390782
2919542,European Parliament,700605423
2920499,European Parliament,143393223
2921031,European Parliament,2425184299
2921290,European Parliament,222400131
2921451,European Parliament,2195622679
2921607,European Parliament,578240398
2922554,European Parliament,1485429175
2928400,European Parliament,255941995
2929148,European Parliament,145297666
2929281,European Parliament,628396879
2929601,European Parliament,1875717132
2930549,European Parliament,2858025183
2931965,European Parliament,146101077
2932129,European Parliament,2267143780
2932236,European Parliament,153388751
2933221,European Parliament,80820758
2936470,European Parliament,36347303
2936787,European Parliament,2229015027
2936940,European Parliament,24909190
2937379,European Parliament,399991392
2937674,European Parliament,104782747
2937841,European Parliament,1734717882
2938362,European Parliament,2362654915
2938478,European Parliament,15061445
2939109,European Parliament,28640933
2940920,European Parliament,24181511
2941091,European Parliament,92233525
2943002,European Parliament,2362301084
2943192,European Parliament,381540723
2943960,European Parliament,2279751087
2944479,European Parliament,2294733241
2944608,European Parliament,2424047370
2944661,European Parliament,455378815
2945384,European Parliament,316956459
2949930,European Parliament,166102184
2950310,European Parliament,2289930074
2950669,European Parliament,20399735
2951151,European Parliament,144238332
2951364,European Parliament,112873259
2952246,European Parliament,2780234221
2952266,European Parliament,37643162
2952772,European Parliament,26228880
2953247,European Parliament,303885267
2953251,European Parliament,217749896
2954028,European Parliament,948552829
2954523,European Parliament,1949513514
2954781,European Parliament,2979616235
2954860,European Parliament,82912952
2956077,European Parliament,20463983
2957848,European Parliament,3292756634
2957947,European Parliament,89431845
2958762,European Parliament,1108382916
2959173,European Parliament,17448796
2959613,European Parliament,392199690
2961350,European Parliament,368804657
2962415,European Parliament,2904048473
2962628,European Parliament,2615232002
2962783,European Parliament,509288627
2962947,European Parliament,413839619
2963918,European Parliament,1668992125
2964774,European Parliament,2443718293
2965364,European Parliament,19017675
2966119,European Parliament,581103570
2966435,European Parliament,25057713
2966639,European Parliament,120109196
2966917,European Parliament,9234892
2967271,European Parliament,404894090
2967621,European Parliament,86719842
2967876,European Parliament,23318055
2968743,European Parliament,3119157183
2968752,European Parliament,198432070
2969117,European Parliament,31193470
2969349,European Parliament,165786404
2969552,European Parliament,631767111
2969685,European Parliament,339672122
2970497,European Parliament,702661167
2970872,European Parliament,20610385
2975352,European Parliament,1347250338
2976633,European Parliament,104777237
2976770,European Parliament,1557028850
2976811,European Parliament,77188782
2977824,European Parliament,2606242467
2977924,European Parliament,370709666
2979354,European Parliament,25509816
2979533,European Parliament,435714725
2979535,European Parliament,391945446
2979627,European Parliament,20228586
2980763,European Parliament,16600393
2980886,European Parliament,2414884400
2981082,European Parliament,136333369
2981843,European Parliament,16705726
2982869,European Parliament,2339095172
2983101,European Parliament,167328296
2983857,European Parliament,102918775
2984699,European Parliament,560188351
2986577,European Parliament,2343845391
2986585,European Parliament,796413882
2993555,European Parliament,306134959
2993725,European Parliament,2461432297
2993994,European Parliament,612717643
2994140,European Parliament,1198416960
2994653,European Parliament,177179008
2995274,European Parliament,117761523
2996918,European Parliament,116407356
2997509,European Parliament,357514379
3116582,Germany,52024480
3120234,Germany,140821364
3121164,Germany,20877217
3122371,Germany,409203792
3125991,Germany,17752770
3128121,Germany,277006619
3130990,Germany,16255941
3131620,Germany,39938182
3132835,Germany,60630139
3133845,Germany,1423622834
3135286,Germany,1425265488
3139083,Germany,16674128
3139830,Germany,111054843
3143313,Germany,560467206
3144066,Germany,49450039
3145619,Germany,574424501
3146312,Germany,35846585
3146871,Germany,51752254
3147655,Germany,42698498
3149857,Germany,626287930
3150930,Germany,378693834
3151529,Germany,33071479
3152181,Germany,53351462
3152729,Germany,17229513
3153355,Germany,87281380
3153737,Germany,52119203
3155652,Germany,19738866
3156268,Germany,36327895
3156665,Germany,293522998
3157339,Germany,368334555
3157653,Germany,22125770
3158192,Germany,47049428
3158274,Germany,16361044
3161569,Germany,39709752
3162013,Germany,1114675538
3163169,Germany,292151515
3164139,Germany,1131092102
3165835,Germany,30050484
3166405,Germany,1065899292
3168386,Germany,18103366
3169888,Germany,37642893
3170908,Germany,37105136
3171362,Germany,58429842
3171501,Germany,53426644
3172146,Germany,83474160
3173370,Germany,332264734
3173711,Germany,257461232
3174044,Germany,52431948
3174462,Germany,42401449
3175058,Germany,474013625
3175094,Germany,21287514
3176149,Germany,299650387
3178743,Germany,68920005
3179584,Germany,143000381
3180068,Germany,1117749912
3180626,Germany,146376562
3180676,Germany,485751594
3181536,Germany,28066013
3182936,Germany,382044198
3183500,Germany,21197524
3183978,Germany,19438957
3184270,Germany,19257571
3184419,Germany,328939758
3184725,Germany,15943222
3185498,Germany,32323724
3186508,Germany,38467606
3186711,Germany,748851762
3186892,Germany,41840905
3187038,Germany,20986770
3187151,Germany,426403057
3187388,Germany,39999872
3187778,Germany,104100946
3188041,Germany,992808439
3188053,Germany,23925041
3188212,Germany,409258073
3188790,Germany,1158585210
3192303,Germany,94363834
3192687,Germany,600984834
3192808,Germany,1076269195
3192915,Germany,110385973
3193187,Germany,96783215
3193606,Germany,30838821
3194031,Germany,57293969
3194540,Germany,106684561
3194721,Germany,18160122
3195129,Germany,133770069
3195251,Germany,23248102
3196085,Germany,1294725486
3197046,Germany,569257486
3197254,Germany,15722010
3198244,Germany,41548943
3198540,Germany,231440493
3198621,Germany,24178198
3199527,Germany,20916357
3199579,Germany,46480553
3199784,Germany,516783036
3200126,Germany,395912134
3200250,Germany,1117526742
3200308,Germany,224630872
3200521,Germany,974367631
3200526,Germany,26869088
3200553,Germany,1370491088
3200621,Germany,1043288618
3200859,Germany,17960911
3201115,Germany,28784085
3205469,Germany,1143130812
3206115,Germany,150372237
3206315,Germany,43959185
3206317,Germany,38001527
3206780,Germany,51483238
3206825,Germany,22908417
3207638,Germany,47375691
3207807,Germany,115614153
3208330,Germany,150188536
3208435,Germany,38645930
3208447,Germany,1524735194
3208525,Germany,1906911697
3208540,Germany,193629792
3208772,Germany,727782559
3209179,Germany,20534846
3209225,Germany,95905207
3209261,Germany,33043294
3209266,Germany,36329898
3209286,Germany,1028440310
3209312,Germany,884382990
3209423,Germany,1099159964
3209448,Germany,467381196
3210138,Germany,728990858
3210272,Germany,741532130
3211392,Germany,1399764944
3211557,Germany,392312829
3211558,Germany,296121556
3211577,Germany,1294532364
3211633,Germany,1082464339
3211704,Germany,1662533040
3211707,Germany,2797812265
3212669,Germany,3635730797
3213165,Germany,3852561082
3213177,Germany,4866955749
3213195,Germany,2430137675
3214050,Germany,2479436480
3214368,Germany,3351905747
3214745,Germany,449619355
3215404,Germany,64220313
3215425,Germany,815469233090023424
3216493,Germany,4017796049
3216565,Germany,50932086
3216837,Germany,845213960060243968
3216864,Germany,159217491
3216949,Germany,64159881
3216964,Germany,2443895924
3218393,Germany,784760007275515904
3219150,Germany,845282647261761536
3219638,Germany,738731811380076544
3219718,Germany,3890221275
3219723,Germany,2805274855
3222871,Germany,1872648764
3222932,Germany,2617281050
3223002,Germany,3376953843
3223049,Germany,4097559143
3223889,Germany,4557858142
3224023,Germany,4265444913
3224371,Germany,4110374301
3224481,Germany,19108766
3225795,Germany,2179010672
3226179,Germany,22260144
3226875,Germany,17870195
3228238,Germany,20840049
3228791,Germany,569166756
3230321,Germany,110368456
3232522,Germany,36665085
3232946,Germany,88630242
3233386,Germany,17363943
3234254,Germany,1182878557
3234516,Germany,139407967
3234934,Germany,172269309
3235888,Germany,866425075
3236513,Germany,1513671236
3237083,Germany,17922403
3237332,Germany,17469649
3237963,Germany,19108071
3238052,Germany,569832889
3238155,Germany,403735368
3238623,Germany,34214048
3241429,Germany,1475734592
3241990,Germany,21404382
3242551,Germany,888289790
3242774,Germany,50315139
3242982,Germany,28446356
3243195,Germany,316355056
3243290,Germany,1421571306
3244719,Germany,64994645
3244886,Germany,52994606
3245222,Germany,43537931
3245340,Germany,160906608
3245345,Germany,481393623
3245418,Germany,389682667
3245921,Germany,77928749
3245936,Germany,1391875208
3245937,Germany,2317202160
3245953,Germany,2837971145
3246149,Germany,2320519958
3247044,Germany,4724923756
3247062,Germany,44608858
3247131,Germany,819914159915667456
3247282,Germany,21618829
3247551,Germany,814970546366611457
3249451,Germany,3242322815
3249495,Germany,3384789731
